Farm,PlotNo,SpeciesName,variable,value
TMN,P214,PENcor,CoverClass2.5m,1
TMN,P214,CYAmed,CoverClass2.5m,1
TMN,P214,COProt,CoverClass2.5m,2
TMN,P214,COPrha,CoverClass2.5m,NA
TMN,P214,HOHsex,CoverClass2.5m,NA
TMN,P214,RUBfru,CoverClass2.5m,NA
TMN,P214,MELram,CoverClass2.5m,NA
TMN,P214,PAStet,CoverClass2.5m,NA
TMN,P214,METdif,CoverClass2.5m,NA
TMN,P214,DACdac,CoverClass2.5m,NA
TMN,P214,FUCexc,CoverClass2.5m,NA
TMN,P214,HEDarb,CoverClass2.5m,NA
TMN,P214,CLEpan,CoverClass2.5m,NA
TMN,P214,ARIser,CoverClass2.5m,NA
TMN,P256,PODtot,CoverClass2.5m,5
TMN,P256,MUEaus,CoverClass2.5m,4
TMN,P256,PARcap,CoverClass2.5m,1
TMN,P256,KUNrob,CoverClass2.5m,4
TMN,P256,LEPsco,CoverClass2.5m,1
TMN,P256,COPrha,CoverClass2.5m,NA
TMN,P256,MELram,CoverClass2.5m,NA
TMN,P256,RUBfru,CoverClass2.5m,NA
TMN,P256,RUBcis,CoverClass2.5m,NA
TMN,P256,HOHsex,CoverClass2.5m,NA
TMN,P256,CARser,CoverClass2.5m,NA
TMN,P292,HOHsex,CoverClass2.5m,2
TMN,P292,PODtot,CoverClass2.5m,3
TMN,P292,MELram,CoverClass2.5m,2
TMN,P292,RIPsca,CoverClass2.5m,NA
TMN,P292,MUEaus,CoverClass2.5m,1
TMN,P292,CLEfor,CoverClass2.5m,NA
TMN,P292,ARIser,CoverClass2.5m,2
TMN,P292,DICsqu,CoverClass2.5m,3
TMN,P292,METdif,CoverClass2.5m,2
TMN,P292,FUCexc,CoverClass2.5m,2
TMN,P292,RUBcis,CoverClass2.5m,NA
TMN,P292,PSEarb,CoverClass2.5m,1
TMN,P292,KUNrob,CoverClass2.5m,2
TMN,P292,RHAsol,CoverClass2.5m,NA
TMN,P292,COPrha,CoverClass2.5m,NA
TMN,P292,CARser,CoverClass2.5m,NA
TMN,P292,PENcor,CoverClass2.5m,NA
TMN,P292,HEDarb,CoverClass2.5m,NA
TMN,P292,PAStet,CoverClass2.5m,NA
TMN,P292,COProb,CoverClass2.5m,NA
TMN,P310,MELram,CoverClass2.5m,4
TMN,P310,PODtot,CoverClass2.5m,1
TMN,P310,MUEaus,CoverClass2.5m,1
TMN,P310,COProb,CoverClass2.5m,2
TMN,P310,DICsqu,CoverClass2.5m,NA
TMN,P310,METdif,CoverClass2.5m,NA
TMN,P310,CLEfor,CoverClass2.5m,NA
TMN,P310,SCHdig,CoverClass2.5m,NA
TMN,P310,GENlig,CoverClass2.5m,NA
TMN,P310,BRArep,CoverClass2.5m,NA
TMN,P310,HEDarb,CoverClass2.5m,NA
TMN,P310,RIPsca,CoverClass2.5m,NA
TMN,P310,ARIser,CoverClass2.5m,NA
TMN,P310,PARhet,CoverClass2.5m,NA
TMN,P310,COPrha,CoverClass2.5m,NA
TMN,P310,PAStet,CoverClass2.5m,NA
TMN,P310,RHAsol,CoverClass2.5m,NA
TMN,P312,CYAmed,CoverClass2.5m,NA
TMN,P312,DICsqu,CoverClass2.5m,2
TMN,P312,HEDarb,CoverClass2.5m,3
TMN,P312,MUEaus,CoverClass2.5m,3
TMN,P312,PODtot,CoverClass2.5m,3
TMN,P312,LEPsco,CoverClass2.5m,1
TMN,P312,RIPsca,CoverClass2.5m,2
TMN,P312,MELram,CoverClass2.5m,2
TMN,P312,FUCexc,CoverClass2.5m,3
TMN,P312,SCHdig,CoverClass2.5m,1
TMN,P312,METdif,CoverClass2.5m,4
TMN,P312,METcol,CoverClass2.5m,2
TMN,P312,METper,CoverClass2.5m,1
TMN,P312,HOHsex,CoverClass2.5m,1
TMN,P312,RUBcis,CoverClass2.5m,1
TMN,P312,RHAsol,CoverClass2.5m,NA
TMN,P312,COPrha,CoverClass2.5m,NA
TMN,P312,CLEfor,CoverClass2.5m,NA
TMN,P312,PARcap,CoverClass2.5m,NA
TMN,P312,CARser,CoverClass2.5m,NA
TMN,P312,BRArep,CoverClass2.5m,NA
TMN,P312,ARIser,CoverClass2.5m,NA
TMN,P199,PODtot,CoverClass2.5m,5
TMN,P199,MUEaus,CoverClass2.5m,1
TMN,P199,DACdac,CoverClass2.5m,3
TMN,P199,RUBfru,CoverClass2.5m,NA
TMN,P199,RUBcis,CoverClass2.5m,NA
TMN,P199,COPrha,CoverClass2.5m,NA
TMN,P199,PRUtax,CoverClass2.5m,NA
TMN,P259,PODtot,CoverClass2.5m,4
TMN,P259,COPrig,CoverClass2.5m,4
TMN,P259,MUEaus,CoverClass2.5m,NA
TMN,P259,COPrha,CoverClass2.5m,NA
TMN,P259,WEIrac,CoverClass2.5m,NA
TMN,P259,LEPsco,CoverClass2.5m,NA
TMN,P259,PENcor,CoverClass2.5m,NA
TMN,P259,HOHsex,CoverClass2.5m,NA
TMN,P259,RHAsol,CoverClass2.5m,NA
TMN,P259,ARIser,CoverClass2.5m,NA
TMN,P259,PHYoct,CoverClass2.5m,NA
TMN,P277,HOHsex,CoverClass2.5m,3
TMN,P277,PODtot,CoverClass2.5m,5
TMN,P277,CARser,CoverClass2.5m,2
TMN,P277,MUEaus,CoverClass2.5m,1
TMN,P277,COPrha,CoverClass2.5m,1
TMN,P277,MELram,CoverClass2.5m,NA
TMN,P277,LEPsco,CoverClass2.5m,NA
TMN,P277,DACdac,CoverClass2.5m,NA
TMN,P277,PENcor,CoverClass2.5m,NA
TMN,P217,DACdac,CoverClass2.5m,4
TMN,P217,PODtot,CoverClass2.5m,2
TMN,P217,COProt,CoverClass2.5m,NA
TMN,P217,RUBfru,CoverClass2.5m,NA
TMN,P217,COPrha,CoverClass2.5m,NA
TMN,P217,MUEaus,CoverClass2.5m,NA
TMN,P217,PENcor,CoverClass2.5m,NA
TMN,P217,HEDarb,CoverClass2.5m,NA
TMN,P217,COProb,CoverClass2.5m,NA
TMN,P217,MELram,CoverClass2.5m,NA
TMN,P217,CARser,CoverClass2.5m,NA
TMN,P217,COPrig,CoverClass2.5m,NA
TMN,P217,ELAden,CoverClass2.5m,NA
TMN,P177,PODtot,CoverClass2.5m,2
TMN,P177,DACdac,CoverClass2.5m,2
TMN,P177,RUBcis,CoverClass2.5m,NA
TMN,P177,DICfib,CoverClass2.5m,4
TMN,P177,MUEaus,CoverClass2.5m,NA
TMN,P177,PARhet,CoverClass2.5m,NA
TMN,P177,COPrha,CoverClass2.5m,NA
TMN,P177,CARser,CoverClass2.5m,NA
TMN,P177,MELram,CoverClass2.5m,NA
TMN,P177,COPrig,CoverClass2.5m,NA
TMN,P177,RIPsca,CoverClass2.5m,NA
TMN,P177,FUCexc,CoverClass2.5m,NA
TMN,P177,RUBfru,CoverClass2.5m,NA
TMN,P177,PSEcra,CoverClass2.5m,NA
TMN,P177,PENcor,CoverClass2.5m,NA
TMN,P177,CLEfor,CoverClass2.5m,NA
TMN,P137,PODtot,CoverClass2.5m,4
TMN,P137,RUBsch,CoverClass2.5m,2
TMN,P102,PODtot,CoverClass2.5m,4
TMN,P102,DACdac,CoverClass2.5m,NA
TMN,P102,RUBcis,CoverClass2.5m,NA
TMN,P96,DACdac,CoverClass2.5m,NA
TMN,P96,PODtot,CoverClass2.5m,2
TMN,P96,PENcor,CoverClass2.5m,2
TMN,P96,LIGsin,CoverClass2.5m,NA
TMN,P96,FUCexc,CoverClass2.5m,NA
TMN,P96,COPrha,CoverClass2.5m,NA
TMN,P96,PARhet,CoverClass2.5m,NA
TMN,P96,MUEaus,CoverClass2.5m,NA
TMN,P96,CALtug,CoverClass2.5m,NA
TMN,P96,RUBfru,CoverClass2.5m,NA
TMN,P96,MELram,CoverClass2.5m,NA
TMN,P96,PHYoct,CoverClass2.5m,NA
TMN,P96,COProb,CoverClass2.5m,NA
TMN,P96,HEDarb,CoverClass2.5m,NA
TMN,P96,PSEcol,CoverClass2.5m,NA
TMN,P96,RIPsca,CoverClass2.5m,NA
TMN,P96,ARIser,CoverClass2.5m,NA
TMN,P80,DACdac,CoverClass2.5m,1
TMN,P80,PRUtax,CoverClass2.5m,4
TMN,P80,PODtot,CoverClass2.5m,2
TMN,P80,MELsim,CoverClass2.5m,3
TMN,P80,MUEaus,CoverClass2.5m,2
TMN,P80,ELAhoo,CoverClass2.5m,NA
TMN,P80,RUBcis,CoverClass2.5m,NA
TMN,P80,COPrha,CoverClass2.5m,NA
TMN,P80,PARhet,CoverClass2.5m,NA
TMN,P80,LIGsin,CoverClass2.5m,NA
TMN,P80,CARser,CoverClass2.5m,NA
TMN,P80,MELram,CoverClass2.5m,NA
TMN,P80,RUBfru,CoverClass2.5m,NA
TMN,P80,COPrig,CoverClass2.5m,NA
TMN,P80,WEIrac,CoverClass2.5m,NA
TMN,P80,PSEcra,CoverClass2.5m,NA
TMN,P124,PODtot,CoverClass2.5m,4
TMN,P124,RUBsch,CoverClass2.5m,3
TMN,P124,KUNrob,CoverClass2.5m,2
TMN,P124,MUEaus,CoverClass2.5m,NA
TMN,P280,SALalb,CoverClass2.5m,6
TMN,P280,HOHsex,CoverClass2.5m,2
TMN,P280,MELram,CoverClass2.5m,1
TMN,P280,LEYfor,CoverClass2.5m,2
TMN,P280,RUBfru,CoverClass2.5m,NA
TMN,P280,RUBcis,CoverClass2.5m,NA
TMN,P280,DACdac,CoverClass2.5m,NA
TMN,P280,PRUtax,CoverClass2.5m,NA
TMN,P229,HOHsex,CoverClass2.5m,2
TMN,P229,CYAmed,CoverClass2.5m,NA
TMN,P229,FUCexc,CoverClass2.5m,2
TMN,P229,CYAsmi,CoverClass2.5m,3
TMN,P229,CYAdea,CoverClass2.5m,2
TMN,P229,DICsqu,CoverClass2.5m,3
TMN,P229,ARIser,CoverClass2.5m,1
TMN,P229,RIPsca,CoverClass2.5m,2
TMN,P229,PAStet,CoverClass2.5m,1
TMN,P229,SCHdig,CoverClass2.5m,2
TMN,P229,PSEarb,CoverClass2.5m,1
TMN,P229,METdif,CoverClass2.5m,1
TMN,P229,GENlig,CoverClass2.5m,1
TMN,P229,COPgra,CoverClass2.5m,1
TMN,P229,ALEexc,CoverClass2.5m,1
TMN,P229,COPrha,CoverClass2.5m,NA
TMN,P229,RHAsol,CoverClass2.5m,NA
TMN,P229,PODtot,CoverClass2.5m,NA
TMN,P229,METper,CoverClass2.5m,NA
TMN,P229,BRArep,CoverClass2.5m,NA
TMN,P229,CLEfor,CoverClass2.5m,NA
TMN,P229,HEDarb,CoverClass2.5m,NA
TMN,P229,MELram,CoverClass2.5m,NA
TMN,P229,KNIexc,CoverClass2.5m,NA
TMN,P229,PENcor,CoverClass2.5m,NA
TMN,P229,PSEcra,CoverClass2.5m,NA
TMN,P229,MUEaus,CoverClass2.5m,NA
TMN,P230,PINrad,CoverClass2.5m,NA
TMN,P230,CYAsmi,CoverClass2.5m,NA
TMN,P230,PHYoct,CoverClass2.5m,NA
TMN,P230,FUCexc,CoverClass2.5m,NA
TMN,P230,MELram,CoverClass2.5m,NA
TMN,P230,CARser,CoverClass2.5m,NA
TMN,P230,COPrha,CoverClass2.5m,NA
TMN,P230,ARIser,CoverClass2.5m,NA
TMN,P230,BRArep,CoverClass2.5m,NA
TMN,P230,PODtot,CoverClass2.5m,NA
TMN,P230,DACdac,CoverClass2.5m,NA
TMN,P230,RIPsca,CoverClass2.5m,NA
TMN,P230,HEDarb,CoverClass2.5m,NA
TMN,P230,COProb,CoverClass2.5m,NA
TMN,P230,MUEaus,CoverClass2.5m,NA
TMN,P230,COPrig,CoverClass2.5m,NA
TMN,P230,PENcor,CoverClass2.5m,NA
TMN,P230,PSEarb,CoverClass2.5m,NA
TMN,P249,KUNrob,CoverClass2.5m,NA
TMN,P249,CYAmed,CoverClass2.5m,NA
TMN,P249,PSEarb,CoverClass2.5m,1
TMN,P249,DICsqu,CoverClass2.5m,5
TMN,P249,METdif,CoverClass2.5m,2
TMN,P249,CLEfor,CoverClass2.5m,NA
TMN,P249,BRArep,CoverClass2.5m,2
TMN,P249,COProb,CoverClass2.5m,1
TMN,P249,PSEcra,CoverClass2.5m,1
TMN,P249,CYAsmi,CoverClass2.5m,3
TMN,P249,RHAsol,CoverClass2.5m,NA
TMN,P249,WEIrac,CoverClass2.5m,NA
TMN,P249,COProt,CoverClass2.5m,NA
TMN,P249,PODtot,CoverClass2.5m,NA
TMN,P249,HEDarb,CoverClass2.5m,NA
TMN,P249,COPrha,CoverClass2.5m,NA
TMN,P249,HOHsex,CoverClass2.5m,NA
TMN,P249,GENlig,CoverClass2.5m,NA
TMN,P249,BEItaw,CoverClass2.5m,NA
TMN,P249,KNIexc,CoverClass2.5m,NA
TMN,P249,RIPsca,CoverClass2.5m,NA
TMN,P249,FUCexc,CoverClass2.5m,NA
TMN,P249,ALEexc,CoverClass2.5m,NA
TMN,P249,PRUtax,CoverClass2.5m,NA
TMN,P249,MUEaus,CoverClass2.5m,NA
TMN,P153,PODtot,CoverClass0.3.2m,3
TMN,P153,RUBcis,CoverClass0.3.2m,2
TMN,P153,MUEaus,CoverClass0.3.2m,1
TMN,P153,DACdac,CoverClass0.3.2m,1
TMN,P153,RUBfru,CoverClass0.3.2m,6
TMN,P153,CYAsmi,CoverClass0.3.2m,1
TMN,P153,DICsqu,CoverClass0.3.2m,1
TMN,P153,KUNrob,CoverClass0.3.2m,1
TMN,P153,COPrha,CoverClass0.3.2m,1
TMN,P153,ELAhoo,CoverClass0.3.2m,1
TMN,P153,PENcor,CoverClass0.3.2m,1
TMN,P153,COPrig,CoverClass0.3.2m,1
TMN,P153,PSEcra,CoverClass0.3.2m,1
TMN,P153,FUCexc,CoverClass0.3.2m,NA
TMN,P153,PAStet,CoverClass0.3.2m,NA
TMN,P153,CARser,CoverClass0.3.2m,NA
TMN,P151,PODtot,CoverClass0.3.2m,3
TMN,P151,DACdac,CoverClass0.3.2m,1
TMN,P151,MUEaus,CoverClass0.3.2m,2
TMN,P151,RUBsch,CoverClass0.3.2m,1
TMN,P151,RUBfru,CoverClass0.3.2m,2
TMN,P151,COPrha,CoverClass0.3.2m,1
TMN,P151,PENcor,CoverClass0.3.2m,1
TMN,P151,HOHsex,CoverClass0.3.2m,1
TMN,P151,COProb,CoverClass0.3.2m,NA
TMN,P151,PRUtax,CoverClass0.3.2m,NA
TMN,P151,COProt,CoverClass0.3.2m,NA
TMN,P133,PODtot,CoverClass0.3.2m,NA
TMN,P133,COPrig,CoverClass0.3.2m,1
TMN,P133,FUCexc,CoverClass0.3.2m,NA
TMN,P133,PENcor,CoverClass0.3.2m,1
TMN,P133,RAUano,CoverClass0.3.2m,2
TMN,P133,MUEaus,CoverClass0.3.2m,2
TMN,P133,COProt,CoverClass0.3.2m,1
TMN,P133,COPrha,CoverClass0.3.2m,2
TMN,P133,RUBfru,CoverClass0.3.2m,3
TMN,P133,PARhet,CoverClass0.3.2m,1
TMN,P133,CARser,CoverClass0.3.2m,1
TMN,P133,ARIser,CoverClass0.3.2m,1
TMN,P133,HOHsex,CoverClass0.3.2m,1
TMN,P133,RUBsch,CoverClass0.3.2m,1
TMN,P133,CLEfor,CoverClass0.3.2m,1
TMN,P133,MELram,CoverClass0.3.2m,1
TMN,P133,LEYfor,CoverClass0.3.2m,1
TMN,P133,KUNrob,CoverClass0.3.2m,1
TMN,P133,DACdac,CoverClass0.3.2m,NA
TMN,P133,PRUtax,CoverClass0.3.2m,NA
TMN,P133,PSEcra,CoverClass0.3.2m,NA
TMN,P133,LIGsin,CoverClass0.3.2m,NA
TMN,P213,PODtot,CoverClass0.3.2m,4
TMN,P213,RUBsch,CoverClass0.3.2m,NA
TMN,P214,PODtot,CoverClass0.3.2m,1
TMN,P214,CARser,CoverClass0.3.2m,1
TMN,P214,MUEaus,CoverClass0.3.2m,1
TMN,P214,RUBcis,CoverClass0.3.2m,NA
TMN,P214,PENcor,CoverClass0.3.2m,1
TMN,P214,CYAmed,CoverClass0.3.2m,1
TMN,P214,COProt,CoverClass0.3.2m,NA
TMN,P214,COPrha,CoverClass0.3.2m,1
TMN,P214,HOHsex,CoverClass0.3.2m,1
TMN,P214,RUBfru,CoverClass0.3.2m,1
TMN,P214,MELram,CoverClass0.3.2m,1
TMN,P214,PAStet,CoverClass0.3.2m,NA
TMN,P214,METdif,CoverClass0.3.2m,NA
TMN,P214,DACdac,CoverClass0.3.2m,NA
TMN,P214,FUCexc,CoverClass0.3.2m,NA
TMN,P214,HEDarb,CoverClass0.3.2m,NA
TMN,P214,CLEpan,CoverClass0.3.2m,NA
TMN,P214,ARIser,CoverClass0.3.2m,NA
TMN,P256,PODtot,CoverClass0.3.2m,4
TMN,P256,MUEaus,CoverClass0.3.2m,2
TMN,P256,PARcap,CoverClass0.3.2m,1
TMN,P256,KUNrob,CoverClass0.3.2m,3
TMN,P256,LEPsco,CoverClass0.3.2m,1
TMN,P256,COPrha,CoverClass0.3.2m,2
TMN,P256,MELram,CoverClass0.3.2m,1
TMN,P256,RUBfru,CoverClass0.3.2m,1
TMN,P256,RUBcis,CoverClass0.3.2m,1
TMN,P256,HOHsex,CoverClass0.3.2m,1
TMN,P256,CARser,CoverClass0.3.2m,NA
TMN,P292,HOHsex,CoverClass0.3.2m,1
TMN,P292,PODtot,CoverClass0.3.2m,2
TMN,P292,MELram,CoverClass0.3.2m,1
TMN,P292,RIPsca,CoverClass0.3.2m,NA
TMN,P292,MUEaus,CoverClass0.3.2m,1
TMN,P292,CLEfor,CoverClass0.3.2m,1
TMN,P292,ARIser,CoverClass0.3.2m,1
TMN,P292,DICsqu,CoverClass0.3.2m,1
TMN,P292,METdif,CoverClass0.3.2m,1
TMN,P292,FUCexc,CoverClass0.3.2m,1
TMN,P292,RUBcis,CoverClass0.3.2m,NA
TMN,P292,PSEarb,CoverClass0.3.2m,NA
TMN,P292,KUNrob,CoverClass0.3.2m,2
TMN,P292,RHAsol,CoverClass0.3.2m,1
TMN,P292,COPrha,CoverClass0.3.2m,1
TMN,P292,CARser,CoverClass0.3.2m,1
TMN,P292,PENcor,CoverClass0.3.2m,NA
TMN,P292,HEDarb,CoverClass0.3.2m,NA
TMN,P292,PAStet,CoverClass0.3.2m,NA
TMN,P292,COProb,CoverClass0.3.2m,NA
TMN,P310,MELram,CoverClass0.3.2m,1
TMN,P310,PODtot,CoverClass0.3.2m,NA
TMN,P310,MUEaus,CoverClass0.3.2m,1
TMN,P310,COProb,CoverClass0.3.2m,1
TMN,P310,DICsqu,CoverClass0.3.2m,1
TMN,P310,METdif,CoverClass0.3.2m,NA
TMN,P310,CLEfor,CoverClass0.3.2m,NA
TMN,P310,SCHdig,CoverClass0.3.2m,NA
TMN,P310,GENlig,CoverClass0.3.2m,NA
TMN,P310,BRArep,CoverClass0.3.2m,NA
TMN,P310,HEDarb,CoverClass0.3.2m,NA
TMN,P310,RIPsca,CoverClass0.3.2m,NA
TMN,P310,ARIser,CoverClass0.3.2m,NA
TMN,P310,PARhet,CoverClass0.3.2m,NA
TMN,P310,COPrha,CoverClass0.3.2m,NA
TMN,P310,PAStet,CoverClass0.3.2m,NA
TMN,P310,RHAsol,CoverClass0.3.2m,NA
TMN,P312,CYAmed,CoverClass0.3.2m,NA
TMN,P312,DICsqu,CoverClass0.3.2m,2
TMN,P312,HEDarb,CoverClass0.3.2m,3
TMN,P312,MUEaus,CoverClass0.3.2m,2
TMN,P312,PODtot,CoverClass0.3.2m,2
TMN,P312,LEPsco,CoverClass0.3.2m,NA
TMN,P312,RIPsca,CoverClass0.3.2m,1
TMN,P312,MELram,CoverClass0.3.2m,NA
TMN,P312,FUCexc,CoverClass0.3.2m,2
TMN,P312,SCHdig,CoverClass0.3.2m,NA
TMN,P312,METdif,CoverClass0.3.2m,2
TMN,P312,METcol,CoverClass0.3.2m,2
TMN,P312,METper,CoverClass0.3.2m,1
TMN,P312,HOHsex,CoverClass0.3.2m,1
TMN,P312,RUBcis,CoverClass0.3.2m,NA
TMN,P312,RHAsol,CoverClass0.3.2m,2
TMN,P312,COPrha,CoverClass0.3.2m,2
TMN,P312,CLEfor,CoverClass0.3.2m,NA
TMN,P312,PARcap,CoverClass0.3.2m,NA
TMN,P312,CARser,CoverClass0.3.2m,NA
TMN,P312,BRArep,CoverClass0.3.2m,NA
TMN,P312,ARIser,CoverClass0.3.2m,NA
TMN,P199,PODtot,CoverClass0.3.2m,4
TMN,P199,MUEaus,CoverClass0.3.2m,NA
TMN,P199,DACdac,CoverClass0.3.2m,1
TMN,P199,RUBfru,CoverClass0.3.2m,NA
TMN,P199,RUBcis,CoverClass0.3.2m,NA
TMN,P199,COPrha,CoverClass0.3.2m,NA
TMN,P199,PRUtax,CoverClass0.3.2m,NA
TMN,P259,PODtot,CoverClass0.3.2m,4
TMN,P259,COPrig,CoverClass0.3.2m,3
TMN,P259,MUEaus,CoverClass0.3.2m,NA
TMN,P259,COPrha,CoverClass0.3.2m,3
TMN,P259,WEIrac,CoverClass0.3.2m,1
TMN,P259,LEPsco,CoverClass0.3.2m,NA
TMN,P259,PENcor,CoverClass0.3.2m,NA
TMN,P259,HOHsex,CoverClass0.3.2m,NA
TMN,P259,RHAsol,CoverClass0.3.2m,NA
TMN,P259,ARIser,CoverClass0.3.2m,NA
TMN,P259,PHYoct,CoverClass0.3.2m,NA
TMN,P277,HOHsex,CoverClass0.3.2m,1
TMN,P277,PODtot,CoverClass0.3.2m,4
TMN,P277,CARser,CoverClass0.3.2m,NA
TMN,P277,MUEaus,CoverClass0.3.2m,2
TMN,P277,COPrha,CoverClass0.3.2m,3
TMN,P277,MELram,CoverClass0.3.2m,1
TMN,P277,LEPsco,CoverClass0.3.2m,1
TMN,P277,DACdac,CoverClass0.3.2m,NA
TMN,P277,PENcor,CoverClass0.3.2m,NA
TMN,P217,DACdac,CoverClass0.3.2m,2
TMN,P217,PODtot,CoverClass0.3.2m,2
TMN,P217,COProt,CoverClass0.3.2m,1
TMN,P217,RUBfru,CoverClass0.3.2m,1
TMN,P217,COPrha,CoverClass0.3.2m,1
TMN,P217,MUEaus,CoverClass0.3.2m,1
TMN,P217,PENcor,CoverClass0.3.2m,NA
TMN,P217,HEDarb,CoverClass0.3.2m,NA
TMN,P217,COProb,CoverClass0.3.2m,NA
TMN,P217,MELram,CoverClass0.3.2m,NA
TMN,P217,CARser,CoverClass0.3.2m,NA
TMN,P217,COPrig,CoverClass0.3.2m,NA
TMN,P217,ELAden,CoverClass0.3.2m,NA
TMN,P177,PODtot,CoverClass0.3.2m,2
TMN,P177,DACdac,CoverClass0.3.2m,1
TMN,P177,RUBcis,CoverClass0.3.2m,NA
TMN,P177,DICfib,CoverClass0.3.2m,NA
TMN,P177,MUEaus,CoverClass0.3.2m,1
TMN,P177,PARhet,CoverClass0.3.2m,1
TMN,P177,COPrha,CoverClass0.3.2m,1
TMN,P177,CARser,CoverClass0.3.2m,NA
TMN,P177,MELram,CoverClass0.3.2m,NA
TMN,P177,COPrig,CoverClass0.3.2m,NA
TMN,P177,RIPsca,CoverClass0.3.2m,NA
TMN,P177,FUCexc,CoverClass0.3.2m,NA
TMN,P177,RUBfru,CoverClass0.3.2m,NA
TMN,P177,PSEcra,CoverClass0.3.2m,NA
TMN,P177,PENcor,CoverClass0.3.2m,NA
TMN,P177,CLEfor,CoverClass0.3.2m,NA
TMN,P137,PODtot,CoverClass0.3.2m,3
TMN,P137,RUBsch,CoverClass0.3.2m,1
TMN,P102,PODtot,CoverClass0.3.2m,2
TMN,P102,DACdac,CoverClass0.3.2m,NA
TMN,P102,RUBcis,CoverClass0.3.2m,NA
TMN,P96,DACdac,CoverClass0.3.2m,NA
TMN,P96,PODtot,CoverClass0.3.2m,2
TMN,P96,PENcor,CoverClass0.3.2m,NA
TMN,P96,LIGsin,CoverClass0.3.2m,2
TMN,P96,FUCexc,CoverClass0.3.2m,2
TMN,P96,COPrha,CoverClass0.3.2m,1
TMN,P96,PARhet,CoverClass0.3.2m,1
TMN,P96,MUEaus,CoverClass0.3.2m,1
TMN,P96,CALtug,CoverClass0.3.2m,1
TMN,P96,RUBfru,CoverClass0.3.2m,1
TMN,P96,MELram,CoverClass0.3.2m,1
TMN,P96,PHYoct,CoverClass0.3.2m,1
TMN,P96,COProb,CoverClass0.3.2m,NA
TMN,P96,HEDarb,CoverClass0.3.2m,NA
TMN,P96,PSEcol,CoverClass0.3.2m,NA
TMN,P96,RIPsca,CoverClass0.3.2m,NA
TMN,P96,ARIser,CoverClass0.3.2m,NA
TMN,P80,DACdac,CoverClass0.3.2m,1
TMN,P80,PRUtax,CoverClass0.3.2m,2
TMN,P80,PODtot,CoverClass0.3.2m,2
TMN,P80,MELsim,CoverClass0.3.2m,1
TMN,P80,MUEaus,CoverClass0.3.2m,1
TMN,P80,ELAhoo,CoverClass0.3.2m,NA
TMN,P80,RUBcis,CoverClass0.3.2m,NA
TMN,P80,COPrha,CoverClass0.3.2m,NA
TMN,P80,PARhet,CoverClass0.3.2m,NA
TMN,P80,LIGsin,CoverClass0.3.2m,NA
TMN,P80,CARser,CoverClass0.3.2m,NA
TMN,P80,MELram,CoverClass0.3.2m,NA
TMN,P80,RUBfru,CoverClass0.3.2m,NA
TMN,P80,COPrig,CoverClass0.3.2m,NA
TMN,P80,WEIrac,CoverClass0.3.2m,NA
TMN,P80,PSEcra,CoverClass0.3.2m,NA
TMN,P124,PODtot,CoverClass0.3.2m,3
TMN,P124,RUBsch,CoverClass0.3.2m,1
TMN,P124,KUNrob,CoverClass0.3.2m,NA
TMN,P124,MUEaus,CoverClass0.3.2m,NA
TMN,P280,SALalb,CoverClass0.3.2m,2
TMN,P280,HOHsex,CoverClass0.3.2m,2
TMN,P280,MELram,CoverClass0.3.2m,2
TMN,P280,LEYfor,CoverClass0.3.2m,3
TMN,P280,RUBfru,CoverClass0.3.2m,2
TMN,P280,RUBcis,CoverClass0.3.2m,1
TMN,P280,DACdac,CoverClass0.3.2m,NA
TMN,P280,PRUtax,CoverClass0.3.2m,NA
TMN,P229,HOHsex,CoverClass0.3.2m,NA
TMN,P229,CYAmed,CoverClass0.3.2m,NA
TMN,P229,FUCexc,CoverClass0.3.2m,NA
TMN,P229,CYAsmi,CoverClass0.3.2m,1
TMN,P229,CYAdea,CoverClass0.3.2m,2
TMN,P229,DICsqu,CoverClass0.3.2m,2
TMN,P229,ARIser,CoverClass0.3.2m,1
TMN,P229,RIPsca,CoverClass0.3.2m,NA
TMN,P229,PAStet,CoverClass0.3.2m,1
TMN,P229,SCHdig,CoverClass0.3.2m,NA
TMN,P229,PSEarb,CoverClass0.3.2m,NA
TMN,P229,METdif,CoverClass0.3.2m,1
TMN,P229,GENlig,CoverClass0.3.2m,1
TMN,P229,COPgra,CoverClass0.3.2m,NA
TMN,P229,ALEexc,CoverClass0.3.2m,NA
TMN,P229,COPrha,CoverClass0.3.2m,1
TMN,P229,RHAsol,CoverClass0.3.2m,1
TMN,P229,PODtot,CoverClass0.3.2m,1
TMN,P229,METper,CoverClass0.3.2m,1
TMN,P229,BRArep,CoverClass0.3.2m,NA
TMN,P229,CLEfor,CoverClass0.3.2m,NA
TMN,P229,HEDarb,CoverClass0.3.2m,NA
TMN,P229,MELram,CoverClass0.3.2m,NA
TMN,P229,KNIexc,CoverClass0.3.2m,NA
TMN,P229,PENcor,CoverClass0.3.2m,NA
TMN,P229,PSEcra,CoverClass0.3.2m,NA
TMN,P229,MUEaus,CoverClass0.3.2m,NA
TMN,P230,PINrad,CoverClass0.3.2m,NA
TMN,P230,CYAsmi,CoverClass0.3.2m,1
TMN,P230,PHYoct,CoverClass0.3.2m,2
TMN,P230,FUCexc,CoverClass0.3.2m,1
TMN,P230,MELram,CoverClass0.3.2m,1
TMN,P230,CARser,CoverClass0.3.2m,1
